lr;epoch;iteration;global_iteration
4.993853718500307e-06;0;14625;14625
4.994195178583624e-06;0;14626;14626
4.9945366386669405e-06;0;14627;14627
4.994878098750256e-06;0;14628;14628
4.995219558833573e-06;0;14629;14629
4.995561018916889e-06;0;14630;14630
4.995902479000205e-06;0;14631;14631
4.996243939083522e-06;0;14632;14632
4.996585399166838e-06;0;14633;14633
4.996926859250154e-06;0;14634;14634
4.9972683193334705e-06;0;14635;14635
4.997609779416786e-06;0;14636;14636
4.997951239500103e-06;0;14637;14637
4.998292699583419e-06;0;14638;14638
4.998634159666735e-06;0;14639;14639
4.9989756197500516e-06;0;14640;14640
4.999317079833368e-06;0;14641;14641
4.999658539916684e-06;0;14642;14642
5e-06;0;14643;14643
5.000341460083317e-06;0;14644;14644
5.000682920166633e-06;0;14645;14645
5.001024380249949e-06;0;14646;14646
5.001365840333266e-06;0;14647;14647
5.0017073004165815e-06;0;14648;14648
5.002048760499898e-06;0;14649;14649
5.002390220583215e-06;0;14650;14650
5.00273168066653e-06;0;14651;14651
5.003073140749847e-06;0;14652;14652
5.003414600833163e-06;0;14653;14653
5.003756060916479e-06;0;14654;14654
5.004097520999796e-06;0;14655;14655
5.0044389810831115e-06;0;14656;14656
5.004780441166428e-06;0;14657;14657
5.0051219012497446e-06;0;14658;14658
5.00546336133306e-06;0;14659;14659
5.005804821416377e-06;0;14660;14660
5.006146281499693e-06;0;14661;14661
5.006487741583009e-06;0;14662;14662
5.006829201666326e-06;0;14663;14663
5.007170661749642e-06;0;14664;14664
5.007512121832958e-06;0;14665;14665
5.0078535819162745e-06;0;14666;14666
5.00819504199959e-06;0;14667;14667
5.008536502082907e-06;0;14668;14668
5.008877962166223e-06;0;14669;14669
5.009219422249539e-06;0;14670;14670
5.009560882332856e-06;0;14671;14671
5.009902342416172e-06;0;14672;14672
5.010243802499488e-06;0;14673;14673
5.0105852625828045e-06;0;14674;14674
5.010926722666121e-06;0;14675;14675
5.011268182749437e-06;0;14676;14676
5.011609642832753e-06;0;14677;14677
5.01195110291607e-06;0;14678;14678
5.0122925629993856e-06;0;14679;14679
5.012634023082702e-06;0;14680;14680
5.012975483166018e-06;0;14681;14681
5.013316943249334e-06;0;14682;14682
5.013658403332651e-06;0;14683;14683
5.013999863415967e-06;0;14684;14684
5.014341323499283e-06;0;14685;14685
5.0146827835826e-06;0;14686;14686
5.0150242436659155e-06;0;14687;14687
5.015365703749232e-06;0;14688;14688
5.015707163832549e-06;0;14689;14689
5.016048623915864e-06;0;14690;14690
5.016390083999181e-06;0;14691;14691
5.0167315440824975e-06;0;14692;14692
5.017073004165813e-06;0;14693;14693
5.01741446424913e-06;0;14694;14694
5.0177559243324454e-06;0;14695;14695
5.018097384415762e-06;0;14696;14696
5.0184388444990786e-06;0;14697;14697
5.018780304582394e-06;0;14698;14698
5.019121764665711e-06;0;14699;14699
5.019463224749027e-06;0;14700;14700
5.019804684832343e-06;0;14701;14701
5.02014614491566e-06;0;14702;14702
5.020487604998976e-06;0;14703;14703
5.020829065082292e-06;0;14704;14704
5.0211705251656085e-06;0;14705;14705
5.021511985248925e-06;0;14706;14706
5.021853445332241e-06;0;14707;14707
5.022194905415557e-06;0;14708;14708
5.022536365498873e-06;0;14709;14709
5.02287782558219e-06;0;14710;14710
5.023219285665506e-06;0;14711;14711
5.023560745748822e-06;0;14712;14712
5.0239022058321384e-06;0;14713;14713
5.024243665915455e-06;0;14714;14714
5.024585125998771e-06;0;14715;14715
5.024926586082087e-06;0;14716;14716
5.025268046165404e-06;0;14717;14717
5.0256095062487195e-06;0;14718;14718
5.025950966332036e-06;0;14719;14719
5.026292426415353e-06;0;14720;14720
5.026633886498668e-06;0;14721;14721
5.026975346581985e-06;0;14722;14722
5.0273168066653015e-06;0;14723;14723
5.027658266748617e-06;0;14724;14724
5.027999726831934e-06;0;14725;14725
5.0283411869152495e-06;0;14726;14726
5.028682646998566e-06;0;14727;14727
5.029024107081883e-06;0;14728;14728
5.029365567165198e-06;0;14729;14729
5.029707027248515e-06;0;14730;14730
5.0300484873318314e-06;0;14731;14731
5.030389947415147e-06;0;14732;14732
5.030731407498464e-06;0;14733;14733
5.03107286758178e-06;0;14734;14734
5.031414327665096e-06;0;14735;14735
5.0317557877484125e-06;0;14736;14736
5.032097247831729e-06;0;14737;14737
5.032438707915045e-06;0;14738;14738
5.032780167998361e-06;0;14739;14739
5.033121628081677e-06;0;14740;14740
5.033463088164994e-06;0;14741;14741
5.03380454824831e-06;0;14742;14742
5.034146008331626e-06;0;14743;14743
5.0344874684149425e-06;0;14744;14744
5.034828928498259e-06;0;14745;14745
5.035170388581575e-06;0;14746;14746
5.035511848664891e-06;0;14747;14747
5.035853308748208e-06;0;14748;14748
5.036194768831524e-06;0;14749;14749
5.03653622891484e-06;0;14750;14750
5.036877688998157e-06;0;14751;14751
5.0372191490814724e-06;0;14752;14752
5.037560609164789e-06;0;14753;14753
5.037902069248105e-06;0;14754;14754
5.038243529331421e-06;0;14755;14755
5.038584989414738e-06;0;14756;14756
5.0389264494980535e-06;0;14757;14757
5.03926790958137e-06;0;14758;14758
5.039609369664687e-06;0;14759;14759
5.039950829748002e-06;0;14760;14760
5.040292289831319e-06;0;14761;14761
5.0406337499146355e-06;0;14762;14762
5.040975209997951e-06;0;14763;14763
5.041316670081268e-06;0;14764;14764
5.041658130164584e-06;0;14765;14765
5.0419995902479e-06;0;14766;14766
5.042341050331217e-06;0;14767;14767
5.042682510414532e-06;0;14768;14768
5.043023970497849e-06;0;14769;14769
5.0433654305811654e-06;0;14770;14770
5.043706890664481e-06;0;14771;14771
5.044048350747798e-06;0;14772;14772
5.044389810831114e-06;0;14773;14773
5.04473127091443e-06;0;14774;14774
5.0450727309977465e-06;0;14775;14775
5.045414191081063e-06;0;14776;14776
5.045755651164379e-06;0;14777;14777
5.046097111247695e-06;0;14778;14778
5.046438571331012e-06;0;14779;14779
5.046780031414328e-06;0;14780;14780
5.047121491497644e-06;0;14781;14781
5.04746295158096e-06;0;14782;14782
5.0478044116642765e-06;0;14783;14783
5.048145871747593e-06;0;14784;14784
5.048487331830909e-06;0;14785;14785
5.048828791914225e-06;0;14786;14786
5.049170251997542e-06;0;14787;14787
5.049511712080858e-06;0;14788;14788
5.049853172164174e-06;0;14789;14789
5.050194632247491e-06;0;14790;14790
5.050536092330806e-06;0;14791;14791
5.050877552414123e-06;0;14792;14792
5.0512190124974395e-06;0;14793;14793
5.051560472580755e-06;0;14794;14794
5.051901932664072e-06;0;14795;14795
5.052243392747388e-06;0;14796;14796
5.052584852830704e-06;0;14797;14797
5.052926312914021e-06;0;14798;14798
5.053267772997336e-06;0;14799;14799
5.053609233080653e-06;0;14800;14800
5.0539506931639695e-06;0;14801;14801
5.054292153247285e-06;0;14802;14802
5.054633613330602e-06;0;14803;14803
5.054975073413918e-06;0;14804;14804
5.055316533497234e-06;0;14805;14805
5.055657993580551e-06;0;14806;14806
5.055999453663867e-06;0;14807;14807
5.056340913747183e-06;0;14808;14808
5.056682373830499e-06;0;14809;14809
5.057023833913816e-06;0;14810;14810
5.057365293997132e-06;0;14811;14811
5.057706754080448e-06;0;14812;14812
5.058048214163764e-06;0;14813;14813
5.0583896742470805e-06;0;14814;14814
5.058731134330397e-06;0;14815;14815
5.059072594413713e-06;0;14816;14816
5.059414054497029e-06;0;14817;14817
5.059755514580346e-06;0;14818;14818
5.060096974663662e-06;0;14819;14819
5.060438434746978e-06;0;14820;14820
5.060779894830295e-06;0;14821;14821
5.0611213549136105e-06;0;14822;14822
5.061462814996927e-06;0;14823;14823
5.061804275080244e-06;0;14824;14824
5.062145735163559e-06;0;14825;14825
5.062487195246876e-06;0;14826;14826
5.0628286553301916e-06;0;14827;14827
5.063170115413508e-06;0;14828;14828
5.063511575496825e-06;0;14829;14829
5.06385303558014e-06;0;14830;14830
5.064194495663457e-06;0;14831;14831
5.0645359557467735e-06;0;14832;14832
5.064877415830089e-06;0;14833;14833
5.065218875913406e-06;0;14834;14834
5.065560335996722e-06;0;14835;14835
5.065901796080038e-06;0;14836;14836
5.066243256163355e-06;0;14837;14837
5.066584716246671e-06;0;14838;14838
5.066926176329987e-06;0;14839;14839
5.0672676364133035e-06;0;14840;14840
5.067609096496619e-06;0;14841;14841
5.067950556579936e-06;0;14842;14842
5.068292016663252e-06;0;14843;14843
5.068633476746568e-06;0;14844;14844
5.0689749368298846e-06;0;14845;14845
5.069316396913201e-06;0;14846;14846
5.069657856996517e-06;0;14847;14847
5.069999317079833e-06;0;14848;14848
5.07034077716315e-06;0;14849;14849
5.070682237246466e-06;0;14850;14850
5.071023697329782e-06;0;14851;14851
5.071365157413099e-06;0;14852;14852
5.0717066174964145e-06;0;14853;14853
5.072048077579731e-06;0;14854;14854
5.072389537663048e-06;0;14855;14855
5.072730997746363e-06;0;14856;14856
5.07307245782968e-06;0;14857;14857
5.073413917912996e-06;0;14858;14858
5.073755377996312e-06;0;14859;14859
5.074096838079629e-06;0;14860;14860
5.0744382981629444e-06;0;14861;14861
5.074779758246261e-06;0;14862;14862
5.0751212183295776e-06;0;14863;14863
5.075462678412893e-06;0;14864;14864
5.07580413849621e-06;0;14865;14865
5.076145598579526e-06;0;14866;14866
5.076487058662842e-06;0;14867;14867
5.076828518746159e-06;0;14868;14868
5.077169978829475e-06;0;14869;14869
5.077511438912791e-06;0;14870;14870
5.0778528989961075e-06;0;14871;14871
5.078194359079423e-06;0;14872;14872
5.07853581916274e-06;0;14873;14873
5.078877279246056e-06;0;14874;14874
5.079218739329372e-06;0;14875;14875
5.079560199412689e-06;0;14876;14876
5.079901659496005e-06;0;14877;14877
5.080243119579321e-06;0;14878;14878
5.0805845796626374e-06;0;14879;14879
5.080926039745954e-06;0;14880;14880
5.08126749982927e-06;0;14881;14881
5.081608959912586e-06;0;14882;14882
5.081950419995903e-06;0;14883;14883
5.0822918800792186e-06;0;14884;14884
5.082633340162535e-06;0;14885;14885
5.082974800245851e-06;0;14886;14886
5.083316260329167e-06;0;14887;14887
5.083657720412484e-06;0;14888;14888
5.0839991804958e-06;0;14889;14889
5.084340640579116e-06;0;14890;14890
5.084682100662433e-06;0;14891;14891
5.0850235607457485e-06;0;14892;14892
5.085365020829065e-06;0;14893;14893
5.085706480912382e-06;0;14894;14894
5.086047940995697e-06;0;14895;14895
5.086389401079014e-06;0;14896;14896
5.0867308611623304e-06;0;14897;14897
5.087072321245646e-06;0;14898;14898
5.087413781328963e-06;0;14899;14899
5.0877552414122784e-06;0;14900;14900
5.088096701495595e-06;0;14901;14901
5.0884381615789116e-06;0;14902;14902
5.088779621662227e-06;0;14903;14903
5.089121081745544e-06;0;14904;14904
5.08946254182886e-06;0;14905;14905
5.089804001912176e-06;0;14906;14906
5.090145461995493e-06;0;14907;14907
5.090486922078809e-06;0;14908;14908
5.090828382162125e-06;0;14909;14909
5.0911698422454415e-06;0;14910;14910
5.091511302328758e-06;0;14911;14911
5.091852762412074e-06;0;14912;14912
5.09219422249539e-06;0;14913;14913
5.092535682578706e-06;0;14914;14914
5.092877142662023e-06;0;14915;14915
5.093218602745339e-06;0;14916;14916
5.093560062828655e-06;0;14917;14917
5.0939015229119714e-06;0;14918;14918
5.094242982995288e-06;0;14919;14919
5.094584443078604e-06;0;14920;14920
5.09492590316192e-06;0;14921;14921
5.095267363245237e-06;0;14922;14922
5.0956088233285525e-06;0;14923;14923
5.095950283411869e-06;0;14924;14924
5.096291743495186e-06;0;14925;14925
5.096633203578501e-06;0;14926;14926
5.096974663661818e-06;0;14927;14927
5.0973161237451345e-06;0;14928;14928
5.09765758382845e-06;0;14929;14929
5.097999043911767e-06;0;14930;14930
5.0983405039950825e-06;0;14931;14931
5.098681964078399e-06;0;14932;14932
5.099023424161716e-06;0;14933;14933
5.099364884245031e-06;0;14934;14934
5.099706344328348e-06;0;14935;14935
5.100047804411665e-06;0;14936;14936
5.100389264494982e-06;0;14937;14937
5.1007307245782976e-06;0;14938;14938
5.101072184661614e-06;0;14939;14939
5.101413644744931e-06;0;14940;14940
5.101755104828246e-06;0;14941;14941
5.102096564911563e-06;0;14942;14942
5.102438024994879e-06;0;14943;14943
5.102779485078195e-06;0;14944;14944
5.103120945161512e-06;0;14945;14945
5.1034624052448275e-06;0;14946;14946
5.103803865328144e-06;0;14947;14947
5.104145325411461e-06;0;14948;14948
5.104486785494776e-06;0;14949;14949
5.104828245578093e-06;0;14950;14950
5.1051697056614094e-06;0;14951;14951
5.105511165744725e-06;0;14952;14952
5.105852625828042e-06;0;14953;14953
5.106194085911358e-06;0;14954;14954
5.106535545994674e-06;0;14955;14955
5.1068770060779906e-06;0;14956;14956
5.107218466161306e-06;0;14957;14957
5.107559926244623e-06;0;14958;14958
5.107901386327939e-06;0;14959;14959
5.108242846411255e-06;0;14960;14960
5.108584306494572e-06;0;14961;14961
5.108925766577888e-06;0;14962;14962
5.109267226661204e-06;0;14963;14963
5.1096086867445205e-06;0;14964;14964
5.109950146827837e-06;0;14965;14965
5.110291606911153e-06;0;14966;14966
5.110633066994469e-06;0;14967;14967
5.110974527077786e-06;0;14968;14968
5.111315987161102e-06;0;14969;14969
5.111657447244418e-06;0;14970;14970
5.111998907327735e-06;0;14971;14971
5.1123403674110504e-06;0;14972;14972
5.112681827494367e-06;0;14973;14973
5.113023287577683e-06;0;14974;14974
5.113364747660999e-06;0;14975;14975
5.113706207744316e-06;0;14976;14976
5.1140476678276315e-06;0;14977;14977
5.114389127910948e-06;0;14978;14978
5.114730587994265e-06;0;14979;14979
5.11507204807758e-06;0;14980;14980
5.115413508160897e-06;0;14981;14981
5.1157549682442135e-06;0;14982;14982
5.116096428327529e-06;0;14983;14983
5.116437888410846e-06;0;14984;14984
5.116779348494162e-06;0;14985;14985
5.117120808577478e-06;0;14986;14986
5.117462268660795e-06;0;14987;14987
5.11780372874411e-06;0;14988;14988
5.118145188827427e-06;0;14989;14989
5.1184866489107434e-06;0;14990;14990
5.118828108994059e-06;0;14991;14991
5.119169569077376e-06;0;14992;14992
5.119511029160692e-06;0;14993;14993
5.119852489244008e-06;0;14994;14994
5.1201939493273245e-06;0;14995;14995
5.120535409410641e-06;0;14996;14996
5.120876869493957e-06;0;14997;14997
5.121218329577273e-06;0;14998;14998
5.12155978966059e-06;0;14999;14999
5.121901249743906e-06;0;15000;15000
5.122242709827222e-06;0;15001;15001
5.122584169910538e-06;0;15002;15002
5.1229256299938545e-06;0;15003;15003
5.123267090077171e-06;0;15004;15004
5.123608550160487e-06;0;15005;15005
5.123950010243803e-06;0;15006;15006
5.12429147032712e-06;0;15007;15007
5.124632930410436e-06;0;15008;15008
5.124974390493752e-06;0;15009;15009
5.125315850577069e-06;0;15010;15010
5.125657310660384e-06;0;15011;15011
5.125998770743701e-06;0;15012;15012
5.1263402308270175e-06;0;15013;15013
5.126681690910333e-06;0;15014;15014
5.12702315099365e-06;0;15015;15015
5.1273646110769655e-06;0;15016;15016
5.127706071160282e-06;0;15017;15017
5.128047531243599e-06;0;15018;15018
5.128388991326914e-06;0;15019;15019
5.128730451410231e-06;0;15020;15020
5.1290719114935475e-06;0;15021;15021
5.129413371576863e-06;0;15022;15022
5.12975483166018e-06;0;15023;15023
5.130096291743496e-06;0;15024;15024
5.130437751826812e-06;0;15025;15025
5.130779211910129e-06;0;15026;15026
5.131120671993445e-06;0;15027;15027
5.131462132076761e-06;0;15028;15028
5.131803592160077e-06;0;15029;15029
5.132145052243393e-06;0;15030;15030
5.13248651232671e-06;0;15031;15031
5.132827972410026e-06;0;15032;15032
5.133169432493342e-06;0;15033;15033
5.1335108925766585e-06;0;15034;15034
5.133852352659975e-06;0;15035;15035
5.134193812743291e-06;0;15036;15036
5.134535272826607e-06;0;15037;15037
5.134876732909924e-06;0;15038;15038
5.13521819299324e-06;0;15039;15039
5.135559653076556e-06;0;15040;15040
5.135901113159873e-06;0;15041;15041
5.1362425732431885e-06;0;15042;15042
5.136584033326505e-06;0;15043;15043
5.136925493409822e-06;0;15044;15044
5.137266953493137e-06;0;15045;15045
5.137608413576454e-06;0;15046;15046
5.1379498736597696e-06;0;15047;15047
5.138291333743086e-06;0;15048;15048
5.138632793826403e-06;0;15049;15049
5.138974253909718e-06;0;15050;15050
5.139315713993035e-06;0;15051;15051
5.1396571740763515e-06;0;15052;15052
5.139998634159667e-06;0;15053;15053
5.140340094242984e-06;0;15054;15054
5.1406815543263e-06;0;15055;15055
5.141023014409616e-06;0;15056;15056
5.141364474492933e-06;0;15057;15057
5.141705934576249e-06;0;15058;15058
5.142047394659565e-06;0;15059;15059
5.1423888547428815e-06;0;15060;15060
5.142730314826197e-06;0;15061;15061
5.143071774909514e-06;0;15062;15062
5.14341323499283e-06;0;15063;15063
5.143754695076146e-06;0;15064;15064
5.1440961551594626e-06;0;15065;15065
5.144437615242779e-06;0;15066;15066
5.144779075326095e-06;0;15067;15067
5.145120535409411e-06;0;15068;15068
5.145461995492728e-06;0;15069;15069
5.145803455576044e-06;0;15070;15070
5.14614491565936e-06;0;15071;15071
5.146486375742677e-06;0;15072;15072
5.1468278358259925e-06;0;15073;15073
5.147169295909309e-06;0;15074;15074
5.147510755992625e-06;0;15075;15075
5.147852216075941e-06;0;15076;15076
5.148193676159258e-06;0;15077;15077
5.148535136242574e-06;0;15078;15078
5.14887659632589e-06;0;15079;15079
5.149218056409207e-06;0;15080;15080
5.1495595164925224e-06;0;15081;15081
5.149900976575839e-06;0;15082;15082
5.1502424366591556e-06;0;15083;15083
5.150583896742471e-06;0;15084;15084
5.150925356825788e-06;0;15085;15085
5.151266816909104e-06;0;15086;15086
5.15160827699242e-06;0;15087;15087
5.151949737075737e-06;0;15088;15088
5.152291197159052e-06;0;15089;15089
5.152632657242369e-06;0;15090;15090
5.1529741173256855e-06;0;15091;15091
5.153315577409001e-06;0;15092;15092
5.153657037492318e-06;0;15093;15093
5.153998497575634e-06;0;15094;15094
5.15433995765895e-06;0;15095;15095
5.154681417742267e-06;0;15096;15096
5.155022877825583e-06;0;15097;15097
5.155364337908899e-06;0;15098;15098
5.1557057979922154e-06;0;15099;15099
5.156047258075532e-06;0;15100;15100
5.156388718158848e-06;0;15101;15101
5.156730178242164e-06;0;15102;15102
5.15707163832548e-06;0;15103;15103
5.1574130984087966e-06;0;15104;15104
5.157754558492113e-06;0;15105;15105
5.158096018575429e-06;0;15106;15106
5.158437478658745e-06;0;15107;15107
5.158778938742062e-06;0;15108;15108
5.159120398825378e-06;0;15109;15109
5.159461858908694e-06;0;15110;15110
5.159803318992011e-06;0;15111;15111
5.1601447790753265e-06;0;15112;15112
5.160486239158643e-06;0;15113;15113
5.16082769924196e-06;0;15114;15114
5.161169159325275e-06;0;15115;15115
5.161510619408592e-06;0;15116;15116
5.1618520794919084e-06;0;15117;15117
5.162193539575224e-06;0;15118;15118
5.162534999658541e-06;0;15119;15119
5.1628764597418564e-06;0;15120;15120
5.163217919825173e-06;0;15121;15121
5.1635593799084896e-06;0;15122;15122
5.163900839991805e-06;0;15123;15123
5.164242300075122e-06;0;15124;15124
5.164583760158438e-06;0;15125;15125
5.164925220241754e-06;0;15126;15126
5.165266680325071e-06;0;15127;15127
5.165608140408387e-06;0;15128;15128
5.165949600491703e-06;0;15129;15129
5.1662910605750195e-06;0;15130;15130
5.166632520658336e-06;0;15131;15131
5.166973980741652e-06;0;15132;15132
5.167315440824968e-06;0;15133;15133
5.167656900908284e-06;0;15134;15134
5.167998360991601e-06;0;15135;15135
5.168339821074917e-06;0;15136;15136
5.168681281158233e-06;0;15137;15137
5.1690227412415494e-06;0;15138;15138
5.169364201324866e-06;0;15139;15139
5.169705661408182e-06;0;15140;15140
5.170047121491498e-06;0;15141;15141
5.170388581574815e-06;0;15142;15142
5.1707300416581305e-06;0;15143;15143
5.171071501741447e-06;0;15144;15144
5.171412961824764e-06;0;15145;15145
5.171754421908079e-06;0;15146;15146
5.172095881991396e-06;0;15147;15147
5.172437342074712e-06;0;15148;15148
5.172778802158028e-06;0;15149;15149
5.173120262241345e-06;0;15150;15150
5.1734617223246605e-06;0;15151;15151
5.173803182407977e-06;0;15152;15152
5.174144642491294e-06;0;15153;15153
5.174486102574609e-06;0;15154;15154
5.174827562657926e-06;0;15155;15155
5.1751690227412424e-06;0;15156;15156
5.175510482824558e-06;0;15157;15157
5.175851942907875e-06;0;15158;15158
5.176193402991191e-06;0;15159;15159
5.176534863074507e-06;0;15160;15160
5.1768763231578235e-06;0;15161;15161
5.177217783241139e-06;0;15162;15162
5.177559243324456e-06;0;15163;15163
5.177900703407772e-06;0;15164;15164
5.178242163491088e-06;0;15165;15165
5.178583623574405e-06;0;15166;15166
5.178925083657721e-06;0;15167;15167
5.179266543741037e-06;0;15168;15168
5.1796080038243535e-06;0;15169;15169
5.17994946390767e-06;0;15170;15170
5.180290923990986e-06;0;15171;15171
5.180632384074302e-06;0;15172;15172
5.180973844157619e-06;0;15173;15173
5.181315304240935e-06;0;15174;15174
5.181656764324251e-06;0;15175;15175
5.181998224407567e-06;0;15176;15176
5.182339684490883e-06;0;15177;15177
5.1826811445742e-06;0;15178;15178
5.183022604657516e-06;0;15179;15179
5.183364064740832e-06;0;15180;15180
5.183705524824149e-06;0;15181;15181
5.1840469849074645e-06;0;15182;15182
5.184388444990781e-06;0;15183;15183
5.184729905074098e-06;0;15184;15184
5.185071365157413e-06;0;15185;15185
5.18541282524073e-06;0;15186;15186
5.1857542853240465e-06;0;15187;15187
5.186095745407362e-06;0;15188;15188
5.186437205490679e-06;0;15189;15189
5.186778665573995e-06;0;15190;15190
5.187120125657311e-06;0;15191;15191
5.187461585740628e-06;0;15192;15192
5.187803045823943e-06;0;15193;15193
5.18814450590726e-06;0;15194;15194
5.188485965990576e-06;0;15195;15195
5.188827426073892e-06;0;15196;15196
5.189168886157209e-06;0;15197;15197
5.189510346240525e-06;0;15198;15198
5.189851806323841e-06;0;15199;15199
5.1901932664071575e-06;0;15200;15200
5.190534726490474e-06;0;15201;15201
5.19087618657379e-06;0;15202;15202
5.191217646657106e-06;0;15203;15203
5.191559106740423e-06;0;15204;15204
5.191900566823739e-06;0;15205;15205
5.192242026907055e-06;0;15206;15206
5.192583486990371e-06;0;15207;15207
5.1929249470736875e-06;0;15208;15208
5.193266407157004e-06;0;15209;15209
5.19360786724032e-06;0;15210;15210
5.193949327323636e-06;0;15211;15211
5.194290787406953e-06;0;15212;15212
5.1946322474902686e-06;0;15213;15213
5.194973707573585e-06;0;15214;15214
5.195315167656902e-06;0;15215;15215
5.195656627740217e-06;0;15216;15216
5.195998087823534e-06;0;15217;15217
5.1963395479068505e-06;0;15218;15218
5.196681007990166e-06;0;15219;15219
5.197022468073483e-06;0;15220;15220
5.1973639281567985e-06;0;15221;15221
5.197705388240115e-06;0;15222;15222
5.198046848323432e-06;0;15223;15223
5.198388308406747e-06;0;15224;15224
5.198729768490064e-06;0;15225;15225
5.1990712285733805e-06;0;15226;15226
5.199412688656696e-06;0;15227;15227
5.199754148740013e-06;0;15228;15228
5.200095608823329e-06;0;15229;15229
5.200437068906645e-06;0;15230;15230
5.2007785289899616e-06;0;15231;15231
5.201119989073278e-06;0;15232;15232
5.201461449156594e-06;0;15233;15233
5.20180290923991e-06;0;15234;15234
5.202144369323226e-06;0;15235;15235
5.202485829406543e-06;0;15236;15236
5.202827289489859e-06;0;15237;15237
5.203168749573175e-06;0;15238;15238
5.2035102096564915e-06;0;15239;15239
5.203851669739808e-06;0;15240;15240
5.204193129823124e-06;0;15241;15241
5.20453458990644e-06;0;15242;15242
5.204876049989757e-06;0;15243;15243
5.205217510073073e-06;0;15244;15244
5.205558970156389e-06;0;15245;15245
5.205900430239706e-06;0;15246;15246
5.2062418903230215e-06;0;15247;15247
5.206583350406338e-06;0;15248;15248
5.206924810489654e-06;0;15249;15249
5.20726627057297e-06;0;15250;15250
5.207607730656287e-06;0;15251;15251
5.2079491907396026e-06;0;15252;15252
5.208290650822919e-06;0;15253;15253
5.208632110906236e-06;0;15254;15254
5.208973570989551e-06;0;15255;15255
5.209315031072868e-06;0;15256;15256
5.2096564911561845e-06;0;15257;15257
5.2099979512395e-06;0;15258;15258
5.210339411322817e-06;0;15259;15259
5.210680871406133e-06;0;15260;15260
5.211022331489449e-06;0;15261;15261
5.211363791572766e-06;0;15262;15262
5.211705251656082e-06;0;15263;15263
5.212046711739398e-06;0;15264;15264
5.2123881718227145e-06;0;15265;15265
5.21272963190603e-06;0;15266;15266
5.213071091989347e-06;0;15267;15267
5.213412552072663e-06;0;15268;15268
5.213754012155979e-06;0;15269;15269
5.2140954722392956e-06;0;15270;15270
5.214436932322612e-06;0;15271;15271
5.214778392405928e-06;0;15272;15272
5.215119852489244e-06;0;15273;15273
5.215461312572561e-06;0;15274;15274
5.215802772655877e-06;0;15275;15275
5.216144232739193e-06;0;15276;15276
5.21648569282251e-06;0;15277;15277
5.2168271529058255e-06;0;15278;15278
5.217168612989142e-06;0;15279;15279
5.217510073072458e-06;0;15280;15280
5.217851533155774e-06;0;15281;15281
5.218192993239091e-06;0;15282;15282
5.218534453322407e-06;0;15283;15283
5.218875913405723e-06;0;15284;15284
5.21921737348904e-06;0;15285;15285
5.2195588335723554e-06;0;15286;15286
5.219900293655672e-06;0;15287;15287
5.2202417537389886e-06;0;15288;15288
5.220583213822304e-06;0;15289;15289
5.220924673905621e-06;0;15290;15290
5.221266133988937e-06;0;15291;15291
5.221607594072253e-06;0;15292;15292
5.22194905415557e-06;0;15293;15293
5.222290514238885e-06;0;15294;15294
5.222631974322202e-06;0;15295;15295
5.2229734344055185e-06;0;15296;15296
5.223314894488834e-06;0;15297;15297
5.223656354572151e-06;0;15298;15298
5.223997814655467e-06;0;15299;15299
5.224339274738783e-06;0;15300;15300
5.2246807348221e-06;0;15301;15301
5.225022194905416e-06;0;15302;15302
5.225363654988732e-06;0;15303;15303
5.2257051150720484e-06;0;15304;15304
5.226046575155365e-06;0;15305;15305
5.226388035238681e-06;0;15306;15306
5.226729495321997e-06;0;15307;15307
5.227070955405313e-06;0;15308;15308
5.2274124154886295e-06;0;15309;15309
5.227753875571946e-06;0;15310;15310
5.228095335655262e-06;0;15311;15311
5.228436795738578e-06;0;15312;15312
5.228778255821895e-06;0;15313;15313
5.229119715905211e-06;0;15314;15314
5.229461175988527e-06;0;15315;15315
5.229802636071844e-06;0;15316;15316
5.2301440961551595e-06;0;15317;15317
5.230485556238476e-06;0;15318;15318
5.230827016321793e-06;0;15319;15319
5.231168476405108e-06;0;15320;15320
5.231509936488425e-06;0;15321;15321
5.2318513965717414e-06;0;15322;15322
5.232192856655057e-06;0;15323;15323
5.232534316738374e-06;0;15324;15324
5.2328757768216894e-06;0;15325;15325
5.233217236905006e-06;0;15326;15326
5.2335586969883225e-06;0;15327;15327
5.233900157071638e-06;0;15328;15328
5.234241617154955e-06;0;15329;15329
5.234583077238271e-06;0;15330;15330
5.234924537321587e-06;0;15331;15331
5.235265997404904e-06;0;15332;15332
5.23560745748822e-06;0;15333;15333
5.235948917571536e-06;0;15334;15334
5.2362903776548525e-06;0;15335;15335
5.236631837738169e-06;0;15336;15336
5.236973297821485e-06;0;15337;15337
5.237314757904801e-06;0;15338;15338
5.237656217988117e-06;0;15339;15339
5.237997678071434e-06;0;15340;15340
5.23833913815475e-06;0;15341;15341
5.238680598238066e-06;0;15342;15342
5.2390220583213824e-06;0;15343;15343
5.239363518404699e-06;0;15344;15344
5.239704978488015e-06;0;15345;15345
5.240046438571331e-06;0;15346;15346
5.240387898654648e-06;0;15347;15347
5.2407293587379635e-06;0;15348;15348
5.24107081882128e-06;0;15349;15349
5.241412278904597e-06;0;15350;15350
5.241753738987912e-06;0;15351;15351
5.242095199071229e-06;0;15352;15352
5.242436659154545e-06;0;15353;15353
5.242778119237861e-06;0;15354;15354
